Fake Taxi  ;47;10;2;5;5;40;;;;22;Legendary Eagle Master ;  Nuke  ;   2020-11-11 16:06:00  ;  00:01:06  ;  00:11:12  ;  9 : 3 
ʙᴀᴡᴢ  ;49;8;1;5;4;37;;;;17;Legendary Eagle Master ;  Nuke  ;   2020-11-11 16:06:00  ;  00:01:06  ;  00:11:12  ;  9 : 3 
Loviflo  ;11;6;0;9;2;33;;;;12;Legendary Eagle        ;  Nuke  ;   2020-11-11 16:06:00  ;  00:01:06  ;  00:11:12  ;  9 : 3 
Ilesis  ;11;4;1;9;1;25;;;;9;Legendary Eagle        ;  Nuke  ;   2020-11-11 16:06:00  ;  00:01:06  ;  00:11:12  ;  9 : 3 
🖤X  ;23;9;2;2;3;22;;;;20;Legendary Eagle Master ;  Nuke  ;   2020-11-10 20:54:35  ;  00:01:01  ;  00:08:24  ;  9 : 1 
🍌  ;24;9;0;3;6;44;;;;18;Legendary Eagle        ;  Nuke  ;   2020-11-10 20:54:35  ;  00:01:01  ;  00:08:24  ;  9 : 1 
Loviflo  ;26;4;0;9;1;50;;;;8;Legendary Eagle        ;  Nuke  ;   2020-11-10 20:54:35  ;  00:01:01  ;  00:08:24  ;  9 : 1 
Ilesis  ;29;1;0;9;0;100;;;;2;Legendary Eagle        ;  Nuke  ;   2020-11-10 20:54:35  ;  00:01:01  ;  00:08:24  ;  9 : 1 
со смыслом  ;31;12;2;3;5;33;;;;28;Legendary Eagle Master ;  Nuke  ;   2020-11-10 20:41:15  ;  00:00:21  ;  00:09:48  ;  9 : 2 
без негатива  ;51;8;2;7;4;62;;;;18;Legendary Eagle Master ;  Nuke  ;   2020-11-10 20:41:15  ;  00:00:21  ;  00:09:48  ;  9 : 2 
Loviflo  ;35;5;3;9;2;20;;;;13;Legendary Eagle        ;  Nuke  ;   2020-11-10 20:41:15  ;  00:00:21  ;  00:09:48  ;  9 : 2 
Ilesis  ;30;5;0;11;0;40;;;;10;Legendary Eagle        ;  Nuke  ;   2020-11-10 20:41:15  ;  00:00:21  ;  00:09:48  ;  9 : 2 
Loviflo  ;9;13;1;4;8;23;;;;29;Legendary Eagle        ;  Nuke  ;   2020-11-09 20:12:43  ;  00:01:08  ;  00:10:52  ;  9 : 4 
Ilesis  ;5;6;3;6;1;33;;;;17;Legendary Eagle        ;  Nuke  ;   2020-11-09 20:12:43  ;  00:01:08  ;  00:10:52  ;  9 : 4 
lublu mark  ;31;7;1;9;3;71;;;;20;Distinguished M-G      ;  Nuke  ;   2020-11-09 20:12:43  ;  00:01:08  ;  00:10:52  ;  9 : 4 
привiт  ;30;3;1;10;1;33;;;;9;Legendary Eagle        ;  Nuke  ;   2020-11-09 20:12:43  ;  00:01:08  ;  00:10:52  ;  9 : 4 
Loviflo  ;28;14;1;6;7;64;;;;36;Legendary Eagle        ;  Nuke  ;   2020-11-08 21:07:07  ;  00:01:31  ;  00:15:21  ;  9 : 5 
Ilesis  ;29;5;2;8;2;0;;;;14;Legendary Eagle        ;  Nuke  ;   2020-11-08 21:07:07  ;  00:01:31  ;  00:15:21  ;  9 : 5 
N4v1  ;5;9;1;8;5;33;;;;19;Legendary Eagle        ;  Nuke  ;   2020-11-08 21:07:07  ;  00:01:31  ;  00:15:21  ;  9 : 5 
Boli Bolingoli-Mbombo  ;5;5;1;11;0;20;;;;11;Distinguished M-G      ;  Nuke  ;   2020-11-08 21:07:07  ;  00:01:31  ;  00:15:21  ;  9 : 5 
VAC TITO  ;9;10;1;9;5;30;;;;23;Supreme Elite          ;  Nuke  ;   2020-11-08 20:52:19  ;  00:01:05  ;  00:11:02  ;  6 : 9 
Guizon  ;14;0;1;13;1;50;;;;1;                       ;  Nuke  ;   2020-11-08 20:52:19  ;  00:01:05  ;  00:11:02  ;  6 : 9 
Loviflo  ;14;13;1;6;7;38;;;;30;Legendary Eagle        ;  Nuke  ;   2020-11-08 20:52:19  ;  00:01:05  ;  00:11:02  ;  6 : 9 
Ilesis  ;27;7;3;6;2;57;;;;19;Legendary Eagle        ;  Nuke  ;   2020-11-08 20:52:19  ;  00:01:05  ;  00:11:02  ;  6 : 9 
Pfenikx  ;57;11;1;6;4;54;;;;26;Legendary Eagle        ;  Nuke  ;   2020-11-08 20:39:23  ;  00:02:02  ;  00:09:29  ;  9 : 3 
Jebmaj  ;12;10;3;5;5;30;;;;25;Legendary Eagle        ;  Nuke  ;   2020-11-08 20:39:23  ;  00:02:02  ;  00:09:29  ;  9 : 3 
Ilesis  ;11;7;1;10;1;28;;;;15;Legendary Eagle        ;  Nuke  ;   2020-11-08 20:39:23  ;  00:02:02  ;  00:09:29  ;  9 : 3 
Loviflo  ;3;4;2;11;2;50;;;;10;Legendary Eagle        ;  Nuke  ;   2020-11-08 20:39:23  ;  00:02:02  ;  00:09:29  ;  9 : 3 
Loviflo  ;21;12;1;7;6;33;;;;25;Legendary Eagle        ;  Nuke  ;   2020-11-08 20:21:23  ;  00:00:15  ;  00:13:37  ;  9 : 5 
Ilesis  ;25;8;3;8;3;25;;;;19;Legendary Eagle        ;  Nuke  ;   2020-11-08 20:21:23  ;  00:00:15  ;  00:13:37  ;  9 : 5 
Flapò  ;29;8;2;9;3;12;;;;22;Distinguished M-G      ;  Nuke  ;   2020-11-08 20:21:23  ;  00:00:15  ;  00:13:37  ;  9 : 5 
SMC_davver  ;28;7;1;11;2;28;;;;15;Legendary Eagle        ;  Nuke  ;   2020-11-08 20:21:23  ;  00:00:15  ;  00:13:37  ;  9 : 5 
Loviflo  ;17;8;1;10;3;25;;;;20;Legendary Eagle        ;  Nuke  ;   2020-11-07 16:39:24  ;  00:02:16  ;  00:13:00  ;  5 : 9 
Ilesis  ;23;5;1;11;2;40;;;;14;Legendary Eagle        ;  Nuke  ;   2020-11-07 16:39:24  ;  00:02:16  ;  00:13:00  ;  5 : 9 
Jordi  ;36;12;2;6;4;33;;;;32;Legendary Eagle        ;  Nuke  ;   2020-11-07 16:39:24  ;  00:02:16  ;  00:13:00  ;  5 : 9 
pathu  ;47;9;3;7;5;44;;;;21;Legendary Eagle        ;  Nuke  ;   2020-11-07 16:39:24  ;  00:02:16  ;  00:13:00  ;  5 : 9 
Ilesis  ;17;11;0;7;3;27;;;;22;Legendary Eagle        ;  Nuke  ;   2020-11-07 16:20:44  ;  00:01:19  ;  00:13:47  ;  9 : 7 
Loviflo  ;18;9;1;8;6;0;;;;22;Legendary Eagle        ;  Nuke  ;   2020-11-07 16:20:44  ;  00:01:19  ;  00:13:47  ;  9 : 7 
dżej di  ;28;9;2;9;3;44;;;;20;Supreme Elite          ;  Nuke  ;   2020-11-07 16:20:44  ;  00:01:19  ;  00:13:47  ;  9 : 7 
Duck Daffy key-drop.com  ;40;6;1;11;4;50;;;;13;Master Guardian        ;  Nuke  ;   2020-11-07 16:20:44  ;  00:01:19  ;  00:13:47  ;  9 : 7 
pluw3r  ;47;7;2;10;2;28;;;;16;Unrank                 ;  Nuke  ;   2020-11-07 16:03:24  ;  00:01:21  ;  00:11:56  ;  3 : 9 
MiBLEEE♡  ;46;4;2;10;1;50;;;;10;Unrank                 ;  Nuke  ;   2020-11-07 16:03:24  ;  00:01:21  ;  00:11:56  ;  3 : 9 
Loviflo  ;27;12;0;5;6;25;;;;29;Legendary Eagle        ;  Nuke  ;   2020-11-07 16:03:24  ;  00:01:21  ;  00:11:56  ;  3 : 9 
Ilesis  ;28;8;1;6;3;37;;;;17;Legendary Eagle        ;  Nuke  ;   2020-11-07 16:03:24  ;  00:01:21  ;  00:11:56  ;  3 : 9 
Ilesis  ;12;14;3;7;6;28;;;;37;Legendary Eagle        ;  Nuke  ;   2020-11-07 15:45:24  ;  00:03:24  ;  00:12:57  ;  9 : 6 
Loviflo  ;11;9;3;11;3;33;;;;23;Legendary Eagle        ;  Nuke  ;   2020-11-07 15:45:24  ;  00:03:24  ;  00:12:57  ;  9 : 6 
 Gorila Kercak FAN &lt 3  ;17;11;1;11;3;36;;;;30;Legendary Eagle        ;  Nuke  ;   2020-11-07 15:45:24  ;  00:03:24  ;  00:12:57  ;  9 : 6 
Ernst Kirchsteiger  ;21;7;1;12;3;14;;;;18;Legendary Eagle        ;  Nuke  ;   2020-11-07 15:45:24  ;  00:03:24  ;  00:12:57  ;  9 : 6 
Loviflo  ;13;11;4;9;4;18;;;;32;Legendary Eagle        ;  Nuke  ;   2020-11-07 15:26:28  ;  00:01:06  ;  00:13:26  ;  9 : 7 
Ilesis  ;27;11;3;10;5;18;;;;25;Legendary Eagle        ;  Nuke  ;   2020-11-07 15:26:28  ;  00:01:06  ;  00:13:26  ;  9 : 7 
Trabant1.1  ;54;11;0;11;4;18;;;;24;Legendary Eagle        ;  Nuke  ;   2020-11-07 15:26:28  ;  00:01:06  ;  00:13:26  ;  9 : 7 
AvNaDcY  ;55;8;6;11;3;62;;;;24;Distinguished M-G      ;  Nuke  ;   2020-11-07 15:26:28  ;  00:01:06  ;  00:13:26  ;  9 : 7 
Loviflo  ;27;13;0;4;6;7;;;;28;Legendary Eagle        ;  Nuke  ;   2020-11-07 15:14:44  ;  00:01:23  ;  00:08:12  ;  9 : 3 
Ilesis  ;28;6;6;5;3;0;;;;20;Legendary Eagle        ;  Nuke  ;   2020-11-07 15:14:44  ;  00:01:23  ;  00:08:12  ;  9 : 3 
AvNaDcY  ;26;6;1;9;2;83;;;;13;Distinguished M-G      ;  Nuke  ;   2020-11-07 15:14:44  ;  00:01:23  ;  00:08:12  ;  9 : 3 
Trabant1.1  ;29;3;1;10;1;66;;;;9;Legendary Eagle        ;  Nuke  ;   2020-11-07 15:14:44  ;  00:01:23  ;  00:08:12  ;  9 : 3 
KILLZ  ;14;18;2;7;8;61;;;;42;Legendary Eagle        ;  Nuke  ;   2020-11-06 21:10:43  ;  00:01:24  ;  00:11:34  ;  9 : 6 
Flamer  ;25;4;3;6;1;75;;;;11;Legendary Eagle        ;  Nuke  ;   2020-11-06 21:10:43  ;  00:01:24  ;  00:11:34  ;  9 : 6 
Loviflo  ;15;7;2;10;4;14;;;;19;Legendary Eagle        ;  Nuke  ;   2020-11-06 21:10:43  ;  00:01:24  ;  00:11:34  ;  9 : 6 
Ilesis  ;28;6;2;12;2;16;;;;17;Legendary Eagle        ;  Nuke  ;   2020-11-06 21:10:43  ;  00:01:24  ;  00:11:34  ;  9 : 6 
Bhriix  ;32;20;0;7;9;45;;;;40;Supreme Elite          ;  Nuke  ;   2020-11-06 20:53:55  ;  00:01:40  ;  00:12:57  ;  9 : 7 
KP JuliusTheLord  ;30;2;5;16;0;100;;;;11;Silver 1               ;  Nuke  ;   2020-11-06 20:53:55  ;  00:01:40  ;  00:12:57  ;  9 : 7 
Ilesis  ;14;15;0;9;3;20;;;;32;Legendary Eagle        ;  Nuke  ;   2020-11-06 20:53:55  ;  00:01:40  ;  00:12:57  ;  9 : 7 
Loviflo  ;9;8;5;13;4;0;;;;21;Legendary Eagle        ;  Nuke  ;   2020-11-06 20:53:55  ;  00:01:40  ;  00:12:57  ;  9 : 7 
A M I D  ;47;8;1;11;3;25;;;;17;Supreme Elite          ;  Nuke  ;   2020-11-06 20:34:19  ;  00:01:48  ;  00:15:45  ;  6 : 9 
DaddelK  ;33;5;3;11;3;60;;;;15;Distinguished M-G      ;  Nuke  ;   2020-11-06 20:34:19  ;  00:01:48  ;  00:15:45  ;  6 : 9 
Ilesis  ;28;12;1;7;2;25;;;;27;Legendary Eagle        ;  Nuke  ;   2020-11-06 20:34:19  ;  00:01:48  ;  00:15:45  ;  6 : 9 
Loviflo  ;20;10;2;6;7;20;;;;22;Legendary Eagle        ;  Nuke  ;   2020-11-06 20:34:19  ;  00:01:48  ;  00:15:45  ;  6 : 9 
1000-7?  ;109;6;2;11;2;66;;;;14;Legendary Eagle        ;  Nuke  ;   2020-11-06 20:21:47  ;  00:01:51  ;  00:08:25  ;  3 : 9 
ηęi4ℑ ✪  ;62;6;1;9;1;16;;;;13;Legendary Eagle        ;  Nuke  ;   2020-11-06 20:21:47  ;  00:01:51  ;  00:08:25  ;  3 : 9 
Loviflo  ;15;13;0;6;6;15;;;;28;Legendary Eagle        ;  Nuke  ;   2020-11-06 20:21:47  ;  00:01:51  ;  00:08:25  ;  3 : 9 
Ilesis  ;31;7;4;6;3;14;;;;18;Legendary Eagle        ;  Nuke  ;   2020-11-06 20:21:47  ;  00:01:51  ;  00:08:25  ;  3 : 9 
KaKashi69  ;0;1;0;3;1;50;;;;4;                       ;  Nuke  ;   2020-11-06 20:08:35  ;  00:01:35  ;  00:08:48  ;  1 : 9 
Clément  ;0;0;0;2;0;0;;;;0;                       ;  Nuke  ;   2020-11-06 20:08:35  ;  00:01:35  ;  00:08:48  ;  1 : 9 
Ilesis  ;29;9;1;2;3;22;;;;26;Legendary Eagle        ;  Nuke  ;   2020-11-06 20:08:35  ;  00:01:35  ;  00:08:48  ;  1 : 9 
Loviflo  ;26;8;0;2;6;44;;;;18;Legendary Eagle        ;  Nuke  ;   2020-11-06 20:08:35  ;  00:01:35  ;  00:08:48  ;  1 : 9 
666;59;9;3;9;4;11;;;;25;Legendary Eagle        ;  Nuke  ;   2020-11-05 17:52:12  ;  00:00:23  ;  00:13:22  ;  7 : 9 
МАФІОЗНІК  ;59;7;0;10;3;28;;;;14;Legendary Eagle Master ;  Nuke  ;   2020-11-05 17:52:12  ;  00:00:23  ;  00:13:22  ;  7 : 9 
Loviflo  ;15;11;2;8;8;18;;;;24;Legendary Eagle        ;  Nuke  ;   2020-11-05 17:52:12  ;  00:00:23  ;  00:13:22  ;  7 : 9 
Ilesis  ;29;7;2;9;1;0;;;;16;Legendary Eagle        ;  Nuke  ;   2020-11-05 17:52:12  ;  00:00:23  ;  00:13:22  ;  7 : 9 
Pívl  ;15;12;1;8;7;25;;;;31;Legendary Eagle        ;  Nuke  ;   2020-11-05 17:32:52  ;  00:01:26  ;  00:16:19  ;  8 : 8 
Jan vochcal stan  ;32;8;2;13;1;37;;;;18;Legendary Eagle        ;  Nuke  ;   2020-11-05 17:32:52  ;  00:01:26  ;  00:16:19  ;  8 : 8 
Loviflo  ;24;14;0;10;6;14;;;;29;Legendary Eagle        ;  Nuke  ;   2020-11-05 17:32:52  ;  00:01:26  ;  00:16:19  ;  8 : 8 
Ilesis  ;27;7;2;10;2;0;;;;20;Legendary Eagle        ;  Nuke  ;   2020-11-05 17:32:52  ;  00:01:26  ;  00:16:19  ;  8 : 8 
Ilesis  ;27;11;3;9;2;45;;;;28;Legendary Eagle        ;  Nuke  ;   2020-11-05 17:13:56  ;  00:00:12  ;  00:14:49  ;  8 : 8 
Loviflo  ;27;11;3;12;6;18;;;;25;Legendary Eagle        ;  Nuke  ;   2020-11-05 17:13:56  ;  00:00:12  ;  00:14:49  ;  8 : 8 
https://www.youtube.com/c/Mcdmc  ;90;17;0;9;5;52;;;;35;Supreme Elite          ;  Nuke  ;   2020-11-05 17:13:56  ;  00:00:12  ;  00:14:49  ;  8 : 8 
Дегенерат  ;74;4;5;13;3;50;;;;15;Gold Nova 1            ;  Nuke  ;   2020-11-05 17:13:56  ;  00:00:12  ;  00:14:49  ;  8 : 8 
Loviflo  ;21;14;0;9;4;14;;;;30;Legendary Eagle        ;  Nuke  ;   2020-11-05 15:01:48  ;  00:01:17  ;  00:12:11  ;  6 : 9 
Ilesis  ;27;4;3;12;2;50;;;;13;Legendary Eagle        ;  Nuke  ;   2020-11-05 15:01:48  ;  00:01:17  ;  00:12:11  ;  6 : 9 
The Fish  ;23;13;1;9;7;46;;;;31;Legendary Eagle        ;  Nuke  ;   2020-11-05 15:01:48  ;  00:01:17  ;  00:12:11  ;  6 : 9 
R2Kmoseby  ;42;8;0;9;2;0;;;;21;Legendary Eagle        ;  Nuke  ;   2020-11-05 15:01:48  ;  00:01:17  ;  00:12:11  ;  6 : 9 
veron  ;15;14;2;6;7;50;;;;30;Legendary Eagle Master ;  Nuke  ;   2020-11-05 14:45:56  ;  00:01:32  ;  00:12:17  ;  9 : 4 
miguelrmez  ;19;5;0;7;2;40;;;;13;Legendary Eagle        ;  Nuke  ;   2020-11-05 14:45:56  ;  00:01:32  ;  00:12:17  ;  9 : 4 
Ilesis  ;21;9;0;9;2;33;;;;18;Legendary Eagle        ;  Nuke  ;   2020-11-05 14:45:56  ;  00:01:32  ;  00:12:17  ;  9 : 4 
Loviflo  ;13;4;1;10;2;50;;;;9;Legendary Eagle        ;  Nuke  ;   2020-11-05 14:45:56  ;  00:01:32  ;  00:12:17  ;  9 : 4 
Loviflo  ;14;11;2;2;7;36;;;;24;Legendary Eagle        ;  Nuke  ;   2020-11-05 14:30:36  ;  00:01:01  ;  00:11:20  ;  9 : 0 
Ilesis  ;27;5;0;3;2;20;;;;10;Legendary Eagle        ;  Nuke  ;   2020-11-05 14:30:36  ;  00:01:01  ;  00:11:20  ;  9 : 0 
Fawkes  ;20;4;0;9;0;25;;;;8;Unrank                 ;  Nuke  ;   2020-11-05 14:30:36  ;  00:01:01  ;  00:11:20  ;  9 : 0 
✡LeozitO DOS Taps?✡  ;12;1;1;7;0;100;;;;3;Unrank                 ;  Nuke  ;   2020-11-05 14:30:36  ;  00:01:01  ;  00:11:20  ;  9 : 0 
®Żydnix ®  ;27;12;2;10;5;33;;;;28;Supreme Elite          ;  Nuke  ;   2020-11-05 14:13:40  ;  00:00:33  ;  00:13:21  ;  6 : 9 
kie  ;48;5;1;11;1;60;;;;13;Master Guardian 2      ;  Nuke  ;   2020-11-05 14:13:40  ;  00:00:33  ;  00:13:21  ;  6 : 9 
Loviflo  ;11;13;3;9;7;15;;;;29;Legendary Eagle        ;  Nuke  ;   2020-11-05 14:13:40  ;  00:00:33  ;  00:13:21  ;  6 : 9 
Ilesis  ;11;8;4;8;2;37;;;;24;Legendary Eagle        ;  Nuke  ;   2020-11-05 14:13:40  ;  00:00:33  ;  00:13:21  ;  6 : 9 
Fullnoicybtw cs.fail  ;62;12;3;5;5;66;;;;27;Legendary Eagle Master ;  Nuke  ;   2020-11-05 13:57:07  ;  00:01:06  ;  00:12:22  ;  9 : 5 
Pfenikx  ;74;9;1;9;4;55;;;;19;Legendary Eagle        ;  Nuke  ;   2020-11-05 13:57:07  ;  00:01:06  ;  00:12:22  ;  9 : 5 
Loviflo  ;14;8;2;11;4;75;;;;18;Legendary Eagle        ;  Nuke  ;   2020-11-05 13:57:07  ;  00:01:06  ;  00:12:22  ;  9 : 5 
Ilesis  ;17;6;2;10;1;16;;;;16;Legendary Eagle        ;  Nuke  ;   2020-11-05 13:57:07  ;  00:01:06  ;  00:12:22  ;  9 : 5 
Loviflo  ;28;15;1;2;7;53;;;;33;Legendary Eagle        ;  Nuke  ;   2020-11-05 13:45:56  ;  00:02:20  ;  00:08:05  ;  9 : 1 
Ilesis  ;27;4;2;2;2;25;;;;10;Legendary Eagle        ;  Nuke  ;   2020-11-05 13:45:56  ;  00:02:20  ;  00:08:05  ;  9 : 1 
Backelito  ;24;2;0;9;1;50;;;;9;Silver 3               ;  Nuke  ;   2020-11-05 13:45:56  ;  00:02:20  ;  00:08:05  ;  9 : 1 
Quarez  ;18;2;0;10;0;50;;;;4;Unrank                 ;  Nuke  ;   2020-11-05 13:45:56  ;  00:02:20  ;  00:08:05  ;  9 : 1 
Rafael Caro Quintero  ;43;4;0;9;2;50;;;;8;Distinguished M-G      ;  Nuke  ;   2020-11-05 13:33:16  ;  00:01:15  ;  00:07:57  ;  2 : 9 
Miki Mouse  ;16;2;1;9;0;50;;;;5;Legendary Eagle        ;  Nuke  ;   2020-11-05 13:33:16  ;  00:01:15  ;  00:07:57  ;  2 : 9 
Loviflo  ;26;10;1;2;3;30;;;;25;Legendary Eagle        ;  Nuke  ;   2020-11-05 13:33:16  ;  00:01:15  ;  00:07:57  ;  2 : 9 
Ilesis  ;27;8;0;4;6;50;;;;16;Legendary Eagle        ;  Nuke  ;   2020-11-05 13:33:16  ;  00:01:15  ;  00:07:57  ;  2 : 9 
I am OldDays  ;86;11;0;4;4;45;;;;26;Legendary Eagle        ;  Nuke  ;   2020-11-04 21:20:43  ;  00:01:44  ;  00:10:19  ;  9 : 4 
haizz  ;16;9;1;7;5;77;;;;21;Legendary Eagle        ;  Nuke  ;   2020-11-04 21:20:43  ;  00:01:44  ;  00:10:19  ;  9 : 4 
Ilesis  ;20;6;2;10;2;0;;;;16;Legendary Eagle        ;  Nuke  ;   2020-11-04 21:20:43  ;  00:01:44  ;  00:10:19  ;  9 : 4 
Loviflo  ;13;5;1;10;2;20;;;;15;Legendary Eagle        ;  Nuke  ;   2020-11-04 21:20:43  ;  00:01:44  ;  00:10:19  ;  9 : 4 
Loviflo  ;27;9;5;12;5;22;;;;23;Legendary Eagle        ;  Nuke  ;   2020-11-04 20:56:27  ;  00:01:58  ;  00:19:49  ;  7 : 9 
Ilesis  ;23;9;1;8;2;33;;;;21;Legendary Eagle        ;  Nuke  ;   2020-11-04 20:56:27  ;  00:01:58  ;  00:19:49  ;  7 : 9 
(m)artt  ;25;14;1;8;5;28;;;;29;Distinguished M-G      ;  Nuke  ;   2020-11-04 20:56:27  ;  00:01:58  ;  00:19:49  ;  7 : 9 
cheburek  ;23;6;3;10;4;50;;;;15;Master Guardian 2      ;  Nuke  ;   2020-11-04 20:56:27  ;  00:01:58  ;  00:19:49  ;  7 : 9 
D1EGO  ;21;11;0;10;2;54;;;;22;Legendary Eagle        ;  Nuke  ;   2020-11-04 18:27:32  ;  00:01:12  ;  00:09:37  ;  3 : 9 
︻デ 一 Red-Bull3DpRo  ;31;1;2;11;1;0;;;;4;Master Guardian Elite  ;  Nuke  ;   2020-11-04 18:27:32  ;  00:01:12  ;  00:09:37  ;  3 : 9 
Loviflo  ;18;14;1;4;9;50;;;;29;Legendary Eagle        ;  Nuke  ;   2020-11-04 18:27:32  ;  00:01:12  ;  00:09:37  ;  3 : 9 
Ilesis  ;27;7;3;8;0;28;;;;17;Legendary Eagle        ;  Nuke  ;   2020-11-04 18:27:32  ;  00:01:12  ;  00:09:37  ;  3 : 9 
marafado  ;16;11;0;11;6;27;;;;24;Distinguished M-G      ;  Nuke  ;   2020-11-04 18:11:32  ;  00:01:02  ;  00:12:10  ;  6 : 9 
♡Fury♡  ;65;6;1;9;0;33;;;;13;Legendary Eagle        ;  Nuke  ;   2020-11-04 18:11:32  ;  00:01:02  ;  00:12:10  ;  6 : 9 
Ilesis  ;19;12;2;8;4;41;;;;26;Legendary Eagle        ;  Nuke  ;   2020-11-04 18:11:32  ;  00:01:02  ;  00:12:10  ;  6 : 9 
Loviflo  ;15;8;3;9;5;25;;;;21;Legendary Eagle        ;  Nuke  ;   2020-11-04 18:11:32  ;  00:01:02  ;  00:12:10  ;  6 : 9 
Loviflo  ;27;12;1;7;7;58;;;;27;Legendary Eagle        ;  Nuke  ;   2020-11-04 17:57:24  ;  00:02:55  ;  00:10:44  ;  9 : 4 
Ilesis  ;28;8;0;5;2;37;;;;16;Legendary Eagle        ;  Nuke  ;   2020-11-04 17:57:24  ;  00:02:55  ;  00:10:44  ;  9 : 4 
EASY  ;31;6;2;9;3;0;;;;16;Distinguished M-G      ;  Nuke  ;   2020-11-04 17:57:24  ;  00:02:55  ;  00:10:44  ;  9 : 4 
D1no  ;85;6;0;11;1;50;;;;12;Distinguished M-G      ;  Nuke  ;   2020-11-04 17:57:24  ;  00:02:55  ;  00:10:44  ;  9 : 4 
TTV-SHXDOW  ;23;14;1;4;6;42;;;;29;Supreme Elite          ;  Nuke  ;   2020-11-04 17:43:08  ;  00:01:04  ;  00:09:05  ;  9 : 4 
fleik.xr  ;27;7;5;6;3;71;;;;19;Gold Nova 3            ;  Nuke  ;   2020-11-04 17:43:08  ;  00:01:04  ;  00:09:05  ;  9 : 4 
Loviflo  ;14;7;1;11;4;28;;;;17;Legendary Eagle        ;  Nuke  ;   2020-11-04 17:43:08  ;  00:01:04  ;  00:09:05  ;  9 : 4 
Ilesis  ;24;3;0;10;0;66;;;;8;Legendary Eagle        ;  Nuke  ;   2020-11-04 17:43:08  ;  00:01:04  ;  00:09:05  ;  9 : 4 
Nap  ;58;6;0;10;1;66;;;;12;Legendary Eagle        ;  Nuke  ;   2020-11-04 17:29:48  ;  00:00:28  ;  00:10:13  ;  3 : 9 
Kooi.Z  ;45;3;3;10;2;66;;;;9;Distinguished M-G      ;  Nuke  ;   2020-11-04 17:29:48  ;  00:00:28  ;  00:10:13  ;  3 : 9 
Loviflo  ;13;11;3;6;5;45;;;;25;Legendary Eagle        ;  Nuke  ;   2020-11-04 17:29:48  ;  00:00:28  ;  00:10:13  ;  3 : 9 
Ilesis  ;15;9;3;3;4;11;;;;21;Legendary Eagle        ;  Nuke  ;   2020-11-04 17:29:48  ;  00:00:28  ;  00:10:13  ;  3 : 9 
Loviflo  ;15;11;2;10;7;18;;;;24;Legendary Eagle        ;  Nuke  ;   2020-11-04 17:14:28  ;  00:01:16  ;  00:12:17  ;  8 : 8 
Ilesis  ;27;10;2;8;1;50;;;;24;Legendary Eagle        ;  Nuke  ;   2020-11-04 17:14:28  ;  00:01:16  ;  00:12:17  ;  8 : 8 
Sorrow  ;25;12;1;10;7;33;;;;25;Legendary Eagle        ;  Nuke  ;   2020-11-04 17:14:28  ;  00:01:16  ;  00:12:17  ;  8 : 8 
Nicolas Supiot  ;31;6;1;11;1;50;;;;13;Unrank                 ;  Nuke  ;   2020-11-04 17:14:28  ;  00:01:16  ;  00:12:17  ;  8 : 8 
Loviflo  ;13;13;3;11;4;46;;;;35;Legendary Eagle        ;  Nuke  ;   2020-11-03 21:03:29  ;  00:01:01  ;  00:10:33  ;  7 : 9 
Ilesis  ;27;7;4;10;3;57;;;;18;Legendary Eagle        ;  Nuke  ;   2020-11-03 21:03:29  ;  00:01:01  ;  00:10:33  ;  7 : 9 
Jest shreksownie  ;46;14;2;8;8;0;;;;34;Distinguished M-G      ;  Nuke  ;   2020-11-03 21:03:29  ;  00:01:01  ;  00:10:33  ;  7 : 9 
Mistrz jest jeden  ;46;7;5;12;1;42;;;;19;Legendary Eagle        ;  Nuke  ;   2020-11-03 21:03:29  ;  00:01:01  ;  00:10:33  ;  7 : 9 
Loviflo  ;27;9;4;12;5;22;;;;26;Legendary Eagle        ;  Nuke  ;   2020-11-03 20:44:25  ;  00:01:04  ;  00:15:43  ;  7 : 9 
Ilesis  ;41;10;0;11;2;30;;;;23;Legendary Eagle        ;  Nuke  ;   2020-11-03 20:44:25  ;  00:01:04  ;  00:15:43  ;  7 : 9 
ЭжЫк  ;25;11;1;7;6;63;;;;29;Legendary Eagle        ;  Nuke  ;   2020-11-03 20:44:25  ;  00:01:04  ;  00:15:43  ;  7 : 9 
Босс Молокосос  ;23;12;0;12;3;66;;;;24;Distinguished M-G      ;  Nuke  ;   2020-11-03 20:44:25  ;  00:01:04  ;  00:15:43  ;  7 : 9 
Ilesis  ;18;10;2;8;5;40;;;;22;Legendary Eagle        ;  Nuke  ;   2020-11-03 20:29:29  ;  00:01:29  ;  00:11:21  ;  9 : 5 
Loviflo  ;12;9;2;9;4;22;;;;20;Legendary Eagle        ;  Nuke  ;   2020-11-03 20:29:29  ;  00:01:29  ;  00:11:21  ;  9 : 5 
A muri1  ;36;11;1;9;2;63;;;;23;Silver 2               ;  Nuke  ;   2020-11-03 20:29:29  ;  00:01:29  ;  00:11:21  ;  9 : 5 
KACPERje  ;25;6;1;10;3;66;;;;13;Supreme Elite          ;  Nuke  ;   2020-11-03 20:29:29  ;  00:01:29  ;  00:11:21  ;  9 : 5 
cyA  ;94;13;4;9;7;100;;;;30;Master Guardian Elite  ;  Nuke  ;   2020-11-03 20:13:05  ;  00:03:00  ;  00:11:46  ;  8 : 8 
